order_id,order_time,location,cuisine,total_items,order_value
466,2026-01-28 21:12:00,Kolkata,Biryani,5,1317
467,2026-02-04 06:38:00,Delhi,Chinese,2,494
468,2026-01-13 10:31:00,Bangalore,South Indian,2,1417
469,2026-05-14 20:41:00,Bangalore,North Indian,5,743
470,2026-02-17 19:24:00,Hyderabad,Biryani,5,1051
471,2026-06-11 11:08:00,Mumbai,Indian,3,396
472,2026-07-11 14:37:00,Hyderabad,Biryani,4,956
473,2026-01-24 22:33:00,Delhi,Chinese,3,1076
474,2026-05-26 18:28:00,Pune,North Indian,5,1225
475,2026-07-07 09:40:00,Hyderabad,Fast Food,4,822
476,2026-03-12 14:56:00,Delhi,Desserts,2,947
477,2026-04-30 08:24:00,Mumbai,North Indian,1,1090
478,2026-06-28 14:10:00,Bangalore,Indian,6,712
479,2026-07-12 22:30:00,Delhi,Indian,3,598
480,2026-02-08 14:32:00,Delhi,Biryani,3,159
481,2026-05-14 07:07:00,Pune,Indian,6,480
482,2026-07-01 23:53:00,Pune,Chinese,1,1244
483,2026-03-22 14:57:00,Pune,Chinese,2,868
484,2026-04-15 20:48:00,Pune,South Indian,5,845
485,2026-05-05 16:19:00,Kolkata,Desserts,1,678
486,2026-04-12 18:06:00,Mumbai,Biryani,4,1253
487,2026-04-19 08:42:00,Kolkata,Desserts,1,370
488,2026-04-25 16:27:00,Pune,Fast Food,4,1383
489,2026-05-26 19:28:00,Hyderabad,Indian,4,986
490,2026-05-17 18:50:00,Hyderabad,Biryani,3,992
491,2026-06-08 18:15:00,Hyderabad,Biryani,6,407
492,2026-05-27 16:55:00,Delhi,Biryani,2,182
493,2026-01-14 13:19:00,Delhi,Biryani,6,1156
494,2026-01-19 21:55:00,Bangalore,Italian,1,1397
495,2026-02-04 13:32:00,Kolkata,Biryani,1,1437
496,2026-03-15 20:12:00,Bangalore,Chinese,3,1249
497,2026-01-21 12:05:00,Delhi,Indian,6,1049
498,2026-04-06 21:18:00,Pune,Indian,3,465
499,2026-01-03 17:29:00,Bangalore,Chinese,1,592
500,2026-02-19 14:36:00,Delhi,Biryani,6,1127
501,2026-05-13 20:08:00,Hyderabad,Chinese,1,1486
502,2026-05-25 11:02:00,Pune,Indian,6,837
503,2026-04-20 09:12:00,Pune,Indian,5,1335
504,2026-02-24 11:02:00,Pune,Indian,2,956
505,2026-06-14 18:48:00,Hyderabad,South Indian,3,1236
506,2026-05-09 22:04:00,Kolkata,Fast Food,3,161
507,2026-03-14 22:17:00,Bangalore,Chinese,3,778
508,2026-01-19 10:08:00,Pune,Biryani,1,1195
509,2026-06-03 21:44:00,Hyderabad,Desserts,3,231
510,2026-05-20 22:13:00,Pune,Chinese,6,235
511,2026-03-03 20:05:00,Pune,North Indian,3,316
512,2026-03-11 15:34:00,Mumbai,North Indian,3,787
513,2026-04-08 19:56:00,Pune,North Indian,3,660
514,2026-04-05 20:24:00,Delhi,Indian,4,1252
515,2026-03-27 12:55:00,Delhi,Biryani,5,386
516,2026-05-09 23:24:00,Mumbai,South Indian,2,448
517,2026-01-21 20:05:00,Delhi,South Indian,3,361
518,2026-01-27 19:29:00,Hyderabad,South Indian,6,566
519,2026-06-26 17:55:00,Bangalore,Biryani,1,1239
520,2026-05-20 20:48:00,Pune,Chinese,2,1247
521,2026-01-05 11:53:00,Pune,Indian,1,1172
522,2026-05-19 22:14:00,Bangalore,North Indian,6,421
523,2026-04-08 19:46:00,Delhi,Italian,3,883
524,2026-07-20 18:45:00,Hyderabad,Indian,4,252
525,2026-03-17 21:22:00,Kolkata,Fast Food,1,1079
526,2026-02-09 14:45:00,Kolkata,Biryani,3,480
527,2026-01-07 08:14:00,Bangalore,Biryani,4,1105
528,2026-04-07 20:21:00,Pune,Indian,4,1269
529,2026-02-11 11:18:00,Bangalore,Biryani,2,426
530,2026-07-13 12:35:00,Mumbai,North Indian,1,1176
531,2026-07-15 14:31:00,Mumbai,South Indian,1,968
532,2026-07-10 20:41:00,Bangalore,South Indian,1,1292
533,2026-02-12 21:58:00,Pune,Desserts,2,1262
534,2026-01-01 10:29:00,Bangalore,Indian,3,350
535,2026-01-26 13:18:00,Kolkata,Indian,1,1483
536,2026-05-20 15:09:00,Mumbai,Desserts,2,337
537,2026-05-29 15:40:00,Bangalore,Italian,1,744
538,2026-04-29 11:01:00,Delhi,Italian,5,195
539,2026-06-27 08:49:00,Pune,Indian,6,803
540,2026-02-13 11:02:00,Delhi,Chinese,1,671
541,2026-01-15 10:14:00,Mumbai,North Indian,3,1209
542,2026-06-05 17:31:00,Bangalore,Chinese,5,1389
543,2026-07-12 08:59:00,Pune,Biryani,4,908
544,2026-05-21 13:20:00,Delhi,North Indian,5,890
545,2026-02-10 06:21:00,Mumbai,North Indian,1,1056
546,2026-03-15 16:38:00,Hyderabad,South Indian,3,635
547,2026-01-18 04:24:00,Delhi,Italian,4,937
548,2026-05-22 07:36:00,Bangalore,Italian,2,170
549,2026-01-23 23:31:00,Hyderabad,Biryani,5,760
550,2026-06-22 13:20:00,Bangalore,Biryani,2,778
551,2026-04-25 22:39:00,Bangalore,Fast Food,3,262
552,2026-03-02 11:42:00,Bangalore,South Indian,4,932
553,2026-03-29 07:02:00,Hyderabad,Biryani,5,552
554,2026-06-01 05:39:00,Kolkata,Italian,2,569
555,2026-02-28 23:16:00,Bangalore,Chinese,4,172
556,2026-05-27 17:38:00,Pune,Desserts,3,1021
557,2026-02-27 15:46:00,Bangalore,Fast Food,1,498
558,2026-02-11 16:59:00,Hyderabad,Fast Food,2,724
559,2026-02-13 07:14:00,Bangalore,North Indian,1,1067
560,2026-03-24 12:26:00,Hyderabad,Desserts,4,993
561,2026-03-25 16:24:00,Delhi,North Indian,2,732
562,2026-07-14 05:51:00,Kolkata,Biryani,6,1235
563,2026-07-14 10:10:00,Delhi,Biryani,3,1444
564,2026-05-29 21:42:00,Delhi,Fast Food,1,581
565,2026-02-04 00:20:00,Kolkata,Indian,1,1113
566,2026-01-28 10:48:00,Delhi,Indian,5,662
567,2026-02-06 22:19:00,Hyderabad,Fast Food,3,237
568,2026-01-17 11:11:00,Bangalore,Biryani,5,467
569,2026-02-13 02:33:00,Kolkata,Chinese,3,155
570,2026-03-28 22:43:00,Mumbai,Fast Food,1,1157
571,2026-06-08 15:20:00,Hyderabad,Biryani,3,1062
572,2026-01-26 11:07:00,Mumbai,Fast Food,1,1193
573,2026-03-29 22:34:00,Hyderabad,South Indian,1,786
574,2026-06-29 21:29:00,Hyderabad,Indian,4,1254
575,2026-04-02 18:59:00,Pune,Italian,5,1445
576,2026-01-23 12:17:00,Mumbai,Chinese,2,788
577,2026-05-30 09:13:00,Hyderabad,Italian,6,590
578,2026-03-03 11:29:00,Kolkata,North Indian,4,370
579,2026-03-02 13:59:00,Pune,Chinese,1,1433
580,2026-01-09 20:49:00,Mumbai,Biryani,3,1433
581,2026-06-24 19:42:00,Bangalore,Biryani,2,261
582,2026-05-07 23:52:00,Pune,Chinese,1,780
583,2026-04-13 02:11:00,Kolkata,South Indian,1,571
584,2026-05-19 07:52:00,Pune,Italian,2,355
585,2026-03-21 19:50:00,Bangalore,Chinese,4,253
586,2026-02-15 09:36:00,Hyderabad,North Indian,3,1247
587,2026-05-14 07:33:00,Pune,Italian,3,1319
588,2026-03-01 04:07:00,Bangalore,Fast Food,6,1340
589,2026-04-27 20:02:00,Kolkata,Chinese,3,962
590,2026-02-27 15:18:00,Delhi,Fast Food,5,192
591,2026-03-12 18:58:00,Kolkata,Fast Food,2,208
592,2026-03-25 18:51:00,Pune,Chinese,6,195
593,2026-04-01 18:03:00,Mumbai,Biryani,3,763
594,2026-02-08 21:06:00,Hyderabad,Chinese,5,768
595,2026-02-23 09:24:00,Bangalore,Indian,5,293
596,2026-05-15 20:35:00,Delhi,Biryani,4,1384
597,2026-01-04 20:16:00,Hyderabad,Biryani,6,1216
598,2026-07-14 16:43:00,Kolkata,Biryani,1,891
599,2026-04-12 04:51:00,Hyderabad,Chinese,6,1139
600,2026-07-04 19:03:00,Bangalore,Biryani,4,500
601,2026-02-23 13:48:00,Pune,Fast Food,3,1156
602,2026-04-20 09:31:00,Hyderabad,Indian,2,633
603,2026-01-11 08:41:00,Delhi,Chinese,5,928
604,2026-05-02 18:39:00,Delhi,South Indian,1,337
605,2026-03-23 12:45:00,Bangalore,Desserts,1,252
606,2026-02-12 16:07:00,Mumbai,South Indian,5,1052
607,2026-03-10 21:03:00,Pune,Indian,5,1061
608,2026-05-08 22:09:00,Pune,Biryani,2,1176
609,2026-06-07 21:17:00,Hyderabad,Fast Food,6,631
610,2026-06-04 17:46:00,Pune,Indian,2,507
611,2026-07-10 21:09:00,Delhi,Fast Food,4,1376
612,2026-01-20 22:08:00,Pune,Biryani,1,892
613,2026-06-10 17:13:00,Bangalore,Desserts,1,1222
614,2026-01-29 16:41:00,Mumbai,Chinese,3,595
615,2026-01-10 17:20:00,Hyderabad,Fast Food,2,636
616,2026-06-27 17:17:00,Hyderabad,Biryani,4,308
617,2026-01-06 11:51:00,Pune,Biryani,6,1436
618,2026-04-01 18:37:00,Mumbai,Indian,4,601
619,2026-03-29 23:04:00,Kolkata,Indian,2,1055
620,2026-04-20 12:46:00,Mumbai,Chinese,3,628
621,2026-05-15 10:16:00,Bangalore,Fast Food,5,1266
622,2026-06-14 20:51:00,Pune,Fast Food,2,769
623,2026-05-18 11:40:00,Bangalore,Italian,3,1357
624,2026-06-10 14:15:00,Mumbai,South Indian,3,1402
625,2026-03-07 11:23:00,Pune,South Indian,6,1457
626,2026-02-03 10:00:00,Kolkata,Chinese,4,202
627,2026-02-22 08:35:00,Kolkata,Fast Food,2,1404
628,2026-01-11 20:04:00,Delhi,South Indian,4,249
629,2026-03-05 21:36:00,Bangalore,North Indian,5,557
630,2026-01-19 21:04:00,Pune,Chinese,3,879
631,2026-01-11 11:26:00,Hyderabad,South Indian,5,985
632,2026-03-12 21:48:00,Hyderabad,Biryani,6,649
633,2026-03-20 19:44:00,Delhi,Chinese,1,1037
634,2026-02-18 19:23:00,Pune,Biryani,5,198
635,2026-05-26 13:51:00,Pune,Italian,3,489
636,2026-03-27 20:56:00,Kolkata,Indian,1,1009
637,2026-06-15 17:01:00,Pune,Indian,1,1049
638,2026-02-04 21:37:00,Mumbai,North Indian,5,918
639,2026-06-22 23:51:00,Pune,Chinese,1,301
640,2026-03-14 21:27:00,Hyderabad,Italian,2,1315
641,2026-06-20 18:21:00,Bangalore,Fast Food,1,679
642,2026-04-11 07:44:00,Delhi,Chinese,4,165
643,2026-03-27 18:04:00,Delhi,North Indian,5,491
644,2026-05-09 07:51:00,Mumbai,Desserts,6,1293
645,2026-07-01 11:06:00,Mumbai,Biryani,2,856
646,2026-01-19 12:28:00,Kolkata,North Indian,6,777
647,2026-05-05 09:01:00,Pune,Italian,2,545
648,2026-06-24 17:55:00,Kolkata,South Indian,6,951
649,2026-07-12 11:14:00,Hyderabad,Biryani,2,372
650,2026-01-26 21:57:00,Delhi,Chinese,4,295
651,2026-05-07 10:45:00,Pune,Indian,6,347
652,2026-01-28 20:44:00,Mumbai,Indian,3,1013
653,2026-03-05 21:10:00,Kolkata,Indian,3,578
654,2026-06-04 12:22:00,Pune,Biryani,2,786
655,2026-05-07 20:00:00,Delhi,Desserts,2,698
656,2026-04-04 11:04:00,Kolkata,Fast Food,3,1196
657,2026-07-04 19:15:00,Pune,Fast Food,3,644
658,2026-04-14 21:06:00,Hyderabad,Biryani,4,1346
659,2026-02-10 12:18:00,Hyderabad,Fast Food,6,434
660,2026-07-16 11:48:00,Bangalore,Indian,2,584
661,2026-05-12 11:39:00,Bangalore,Indian,5,1378
662,2026-02-17 10:06:00,Kolkata,Fast Food,5,1016
663,2026-06-12 19:39:00,Delhi,Italian,6,742
664,2026-02-03 07:19:00,Hyderabad,Fast Food,5,1470
665,2026-02-25 20:43:00,Delhi,Biryani,3,1429
666,2026-05-21 21:10:00,Bangalore,Fast Food,2,459
667,2026-07-15 22:29:00,Pune,Indian,4,583
668,2026-03-20 20:02:00,Delhi,South Indian,2,836
669,2026-06-16 12:53:00,Bangalore,North Indian,1,1321
670,2026-05-21 20:15:00,Mumbai,Chinese,1,727
671,2026-01-20 22:36:00,Kolkata,South Indian,1,1243
672,2026-01-16 21:05:00,Hyderabad,Chinese,3,1086
673,2026-01-25 14:32:00,Bangalore,North Indian,6,594
674,2026-04-26 03:26:00,Delhi,South Indian,6,847
675,2026-07-13 11:54:00,Kolkata,Indian,4,300
676,2026-04-24 18:42:00,Delhi,Fast Food,4,948
677,2026-04-29 21:01:00,Mumbai,Indian,3,498
678,2026-04-27 17:06:00,Mumbai,Italian,6,1442
679,2026-03-17 21:45:00,Hyderabad,South Indian,6,421
680,2026-03-21 01:10:00,Bangalore,Indian,4,1417
681,2026-01-22 22:48:00,Pune,South Indian,4,377
682,2026-02-07 18:28:00,Mumbai,Chinese,6,1106
683,2026-02-18 15:50:00,Mumbai,Indian,6,635
684,2026-06-04 05:32:00,Pune,Fast Food,2,635
685,2026-05-07 08:12:00,Kolkata,Biryani,3,1066
686,2026-01-19 16:29:00,Mumbai,North Indian,4,1486
687,2026-04-20 17:41:00,Bangalore,Chinese,1,161
688,2026-04-13 21:30:00,Delhi,North Indian,4,1356
689,2026-06-25 14:45:00,Pune,Italian,5,1142
690,2026-02-25 13:59:00,Kolkata,Italian,2,899
691,2026-03-12 22:59:00,Kolkata,South Indian,1,370
692,2026-07-01 19:24:00,Pune,South Indian,1,799
693,2026-02-18 18:55:00,Mumbai,Indian,2,1305
694,2026-02-19 23:53:00,Delhi,North Indian,5,905
695,2026-01-11 21:08:00,Mumbai,Chinese,1,822
696,2026-06-22 22:48:00,Delhi,North Indian,5,781
697,2026-03-01 23:00:00,Kolkata,Desserts,4,1410
698,2026-05-10 19:22:00,Mumbai,Fast Food,1,468
699,2026-05-02 13:36:00,Bangalore,North Indian,4,998
700,2026-05-05 21:59:00,Bangalore,Italian,4,921
701,2026-05-06 11:40:00,Kolkata,South Indian,1,258
702,2026-01-03 20:03:00,Kolkata,Indian,4,1433
703,2026-04-14 02:51:00,Bangalore,Desserts,3,466
704,2026-05-13 17:52:00,Hyderabad,Biryani,6,911
705,2026-04-28 07:31:00,Hyderabad,Indian,2,1063
706,2026-05-16 15:54:00,Mumbai,North Indian,6,1358
707,2026-02-27 18:38:00,Kolkata,South Indian,3,718
708,2026-03-27 08:28:00,Delhi,Fast Food,3,1094
709,2026-04-02 15:14:00,Bangalore,Biryani,2,1353
710,2026-06-02 06:16:00,Bangalore,North Indian,4,898
711,2026-03-03 21:29:00,Bangalore,Fast Food,6,1322
712,2026-06-15 18:13:00,Hyderabad,Indian,3,546
713,2026-04-12 10:15:00,Kolkata,Italian,5,1317
714,2026-01-19 14:43:00,Delhi,Fast Food,5,214
715,2026-03-01 07:23:00,Mumbai,Chinese,6,1428
716,2026-06-10 20:31:00,Hyderabad,Biryani,3,1067
717,2026-06-14 11:21:00,Kolkata,Chinese,2,401
718,2026-07-05 16:13:00,Mumbai,Indian,3,417
719,2026-04-06 07:43:00,Pune,Italian,1,626
720,2026-01-28 19:16:00,Delhi,Indian,1,913
721,2026-01-31 18:07:00,Pune,North Indian,5,848
722,2026-05-16 21:47:00,Mumbai,Italian,4,1122
723,2026-05-31 15:33:00,Kolkata,South Indian,2,150
724,2026-01-13 16:37:00,Kolkata,Fast Food,4,877
725,2026-02-27 14:42:00,Delhi,Chinese,6,582
726,2026-03-10 13:19:00,Hyderabad,Biryani,2,520
727,2026-02-06 09:14:00,Delhi,Fast Food,4,387
728,2026-07-15 18:07:00,Kolkata,South Indian,2,256
729,2026-05-16 12:08:00,Delhi,North Indian,4,1314
730,2026-05-11 19:46:00,Delhi,Chinese,5,722
731,2026-05-23 17:50:00,Delhi,South Indian,4,1155
732,2026-03-09 15:29:00,Bangalore,Biryani,6,1339
733,2026-05-17 15:27:00,Mumbai,Chinese,3,1444
734,2026-05-03 20:12:00,Pune,North Indian,5,1052
735,2026-01-24 20:37:00,Kolkata,North Indian,6,1128
736,2026-04-20 02:15:00,Mumbai,Indian,6,1498
737,2026-04-14 22:17:00,Bangalore,Indian,1,602
738,2026-05-25 22:47:00,Pune,Fast Food,1,646
739,2026-01-06 20:50:00,Delhi,South Indian,3,885
740,2026-07-12 19:41:00,Mumbai,Biryani,4,1421
741,2026-03-17 20:47:00,Pune,Desserts,3,614
742,2026-07-04 11:57:00,Pune,Biryani,4,1223
743,2026-06-19 18:35:00,Bangalore,North Indian,2,512
744,2026-04-05 18:26:00,Kolkata,Desserts,5,762
745,2026-01-07 22:32:00,Kolkata,Biryani,1,694
746,2026-06-13 21:28:00,Hyderabad,Biryani,1,530
747,2026-01-16 20:46:00,Delhi,Fast Food,2,1243
748,2026-01-24 12:15:00,Hyderabad,Fast Food,4,1171
749,2026-05-12 12:31:00,Pune,Chinese,3,317
750,2026-06-23 07:23:00,Mumbai,Indian,4,376
751,2026-05-11 01:05:00,Hyderabad,Desserts,2,375
752,2026-05-23 19:51:00,Bangalore,Fast Food,1,738
753,2026-02-06 21:51:00,Bangalore,Fast Food,6,1263
754,2026-05-20 18:54:00,Pune,North Indian,4,1300
755,2026-04-19 08:14:00,Bangalore,South Indian,3,937
756,2026-06-08 19:06:00,Pune,Fast Food,6,1164
757,2026-05-31 19:35:00,Bangalore,Chinese,5,931
758,2026-03-08 19:27:00,Bangalore,Chinese,3,618
759,2026-04-22 20:52:00,Hyderabad,Fast Food,2,330
760,2026-01-04 18:13:00,Kolkata,Indian,4,845
761,2026-04-25 11:23:00,Hyderabad,Fast Food,6,1095
762,2026-04-04 09:09:00,Kolkata,South Indian,2,151
763,2026-05-31 21:55:00,Kolkata,Fast Food,2,482
764,2026-06-05 18:26:00,Delhi,Indian,2,874
765,2026-06-01 20:29:00,Mumbai,Fast Food,3,255
766,2026-02-13 10:21:00,Hyderabad,Indian,3,873
767,2026-04-15 17:06:00,Bangalore,North Indian,5,1373
768,2026-06-28 09:48:00,Hyderabad,North Indian,3,881
769,2026-05-15 20:00:00,Mumbai,Biryani,2,951
770,2026-06-12 13:03:00,Hyderabad,Indian,3,189
771,2026-06-16 13:44:00,Pune,North Indian,6,738
772,2026-03-09 18:41:00,Kolkata,South Indian,2,1408
773,2026-05-13 21:54:00,Mumbai,Fast Food,5,1069
774,2026-03-19 23:42:00,Bangalore,North Indian,6,619
775,2026-03-10 22:41:00,Pune,Desserts,4,400
776,2026-07-08 00:44:00,Delhi,Biryani,4,723
777,2026-02-15 10:45:00,Bangalore,Biryani,5,1263
778,2026-06-26 22:52:00,Pune,North Indian,4,1414
779,2026-03-31 13:35:00,Mumbai,North Indian,2,537
780,2026-03-30 18:22:00,Delhi,Indian,5,969
781,2026-04-14 20:02:00,Hyderabad,Desserts,3,938
782,2026-07-10 14:22:00,Pune,Fast Food,2,312
783,2026-01-13 02:47:00,Delhi,South Indian,6,852
784,2026-06-24 17:51:00,Kolkata,Indian,6,1095
785,2026-04-11 19:32:00,Pune,Indian,2,1361
786,2026-04-09 17:37:00,Kolkata,Biryani,4,653
787,2026-04-16 18:38:00,Kolkata,South Indian,6,265
788,2026-04-09 20:45:00,Pune,Chinese,5,1005
789,2026-04-02 12:05:00,Kolkata,Chinese,3,1123
790,2026-05-17 22:19:00,Bangalore,Biryani,3,1420
791,2026-05-04 22:49:00,Delhi,Fast Food,4,1403
792,2026-07-04 19:36:00,Pune,Fast Food,4,766
793,2026-05-07 11:40:00,Delhi,Chinese,2,1467
794,2026-05-26 20:44:00,Kolkata,North Indian,4,1413
795,2026-06-26 11:40:00,Delhi,Chinese,3,272
796,2026-01-19 19:54:00,Delhi,South Indian,4,1025
797,2026-05-16 20:23:00,Delhi,Indian,3,1460
798,2026-01-21 17:10:00,Bangalore,South Indian,2,1081
799,2026-02-16 15:12:00,Hyderabad,South Indian,4,1338
800,2026-02-02 22:38:00,Kolkata,South Indian,3,419
801,2026-03-14 11:37:00,Bangalore,South Indian,1,283
802,2026-02-25 09:29:00,Pune,Biryani,5,1239
803,2026-02-04 18:44:00,Kolkata,Indian,5,339
804,2026-02-26 19:57:00,Delhi,North Indian,1,1169
805,2026-01-01 17:55:00,Pune,South Indian,1,1105
806,2026-04-01 09:29:00,Mumbai,North Indian,3,1342
807,2026-03-14 08:58:00,Delhi,Biryani,6,228
808,2026-05-03 22:46:00,Mumbai,Biryani,4,270
809,2026-04-23 22:38:00,Bangalore,Chinese,2,1477
810,2026-05-26 19:53:00,Kolkata,Fast Food,3,651
811,2026-07-05 18:25:00,Bangalore,Indian,5,797
812,2026-06-03 16:57:00,Mumbai,Fast Food,6,871
813,2026-03-30 11:05:00,Delhi,Desserts,2,1194
814,2026-03-15 13:34:00,Pune,North Indian,4,1171
815,2026-01-15 15:06:00,Delhi,Chinese,3,563
816,2026-06-24 16:18:00,Mumbai,South Indian,2,1314
817,2026-01-24 22:59:00,Pune,Biryani,4,1432
818,2026-01-22 12:31:00,Hyderabad,Indian,1,794
819,2026-02-13 12:43:00,Hyderabad,Chinese,3,775
820,2026-01-24 20:31:00,Mumbai,Indian,2,935
821,2026-03-28 13:00:00,Hyderabad,Biryani,1,540
822,2026-01-11 18:34:00,Hyderabad,Desserts,2,928
823,2026-03-26 06:56:00,Mumbai,Fast Food,3,1445
824,2026-02-14 20:16:00,Hyderabad,Indian,6,1323
825,2026-02-11 10:24:00,Bangalore,North Indian,3,1391
826,2026-05-20 22:49:00,Pune,Indian,1,1165
827,2026-04-13 21:37:00,Delhi,North Indian,4,448
828,2026-06-02 10:40:00,Pune,South Indian,6,1297
829,2026-01-27 21:05:00,Delhi,Indian,2,539
830,2026-05-28 16:19:00,Pune,Biryani,4,1230
831,2026-06-29 07:02:00,Pune,Chinese,4,279
832,2026-06-22 08:06:00,Pune,Indian,6,1231
833,2026-01-20 12:30:00,Pune,Desserts,1,417
834,2026-02-12 07:46:00,Delhi,Biryani,4,1438
835,2026-07-08 13:45:00,Hyderabad,South Indian,2,155
836,2026-03-24 19:33:00,Delhi,South Indian,1,1116
837,2026-05-26 15:12:00,Kolkata,Indian,6,1368
838,2026-02-26 22:38:00,Mumbai,Desserts,2,1439
839,2026-07-09 09:31:00,Hyderabad,Fast Food,6,1172
840,2026-05-16 08:40:00,Pune,Chinese,1,742
841,2026-04-20 20:18:00,Delhi,Indian,4,337
842,2026-04-09 20:58:00,Kolkata,Chinese,6,558
843,2026-06-19 19:32:00,Hyderabad,Desserts,5,172
844,2026-05-06 15:16:00,Mumbai,Biryani,6,1185
845,2026-05-13 02:09:00,Delhi,Italian,3,949
846,2026-01-24 19:39:00,Hyderabad,Chinese,4,258
847,2026-04-02 14:41:00,Delhi,North Indian,6,391
848,2026-01-08 18:21:00,Delhi,Fast Food,1,370
849,2026-05-03 09:39:00,Hyderabad,Desserts,1,430
850,2026-01-03 08:24:00,Hyderabad,Biryani,5,1081
851,2026-06-23 19:43:00,Delhi,Fast Food,3,256
852,2026-04-13 18:31:00,Bangalore,Indian,5,1427
853,2026-03-12 13:15:00,Bangalore,South Indian,2,364
854,2026-03-06 18:03:00,Kolkata,North Indian,2,819
855,2026-04-18 12:35:00,Bangalore,South Indian,5,274
856,2026-02-20 11:43:00,Hyderabad,Indian,1,190
857,2026-04-21 14:19:00,Kolkata,Biryani,6,257
858,2026-07-09 15:48:00,Bangalore,Desserts,3,1177
859,2026-04-21 19:27:00,Pune,Indian,2,243
860,2026-05-12 20:09:00,Delhi,Biryani,5,1380
861,2026-04-28 10:30:00,Hyderabad,Indian,5,503
862,2026-05-09 22:10:00,Bangalore,Chinese,2,374
863,2026-07-02 22:24:00,Bangalore,Desserts,5,1033
864,2026-01-26 07:22:00,Delhi,Indian,2,684
865,2026-06-08 12:43:00,Kolkata,Indian,2,1466
866,2026-05-08 09:04:00,Mumbai,Indian,5,1450
867,2026-04-22 21:36:00,Bangalore,North Indian,2,421
868,2026-06-30 11:51:00,Kolkata,Italian,3,392
869,2026-05-24 13:22:00,Mumbai,Fast Food,2,580
870,2026-02-02 21:34:00,Hyderabad,Biryani,6,1005
871,2026-03-05 20:13:00,Hyderabad,Indian,1,820
872,2026-04-21 18:34:00,Bangalore,Chinese,3,1286
873,2026-03-30 14:25:00,Bangalore,Desserts,6,930
874,2026-03-02 20:34:00,Hyderabad,Indian,2,829
875,2026-02-20 13:51:00,Delhi,Chinese,2,238
876,2026-03-07 09:27:00,Delhi,South Indian,1,510
877,2026-06-05 16:13:00,Hyderabad,Indian,5,1154
878,2026-02-09 19:29:00,Delhi,Fast Food,4,166
879,2026-05-26 12:56:00,Pune,Chinese,4,980
880,2026-03-14 16:28:00,Delhi,South Indian,2,1203
881,2026-07-07 18:09:00,Delhi,Italian,5,894
882,2026-04-02 23:01:00,Hyderabad,Indian,3,1491
883,2026-04-20 20:27:00,Kolkata,Biryani,1,490
884,2026-03-24 07:21:00,Bangalore,Biryani,6,1411
885,2026-06-13 14:49:00,Bangalore,Chinese,3,431
886,2026-07-18 09:21:00,Pune,Chinese,3,627
887,2026-04-10 19:57:00,Delhi,Chinese,3,954
888,2026-07-01 11:45:00,Hyderabad,Fast Food,6,1105
889,2026-05-11 18:07:00,Delhi,Biryani,1,1219
890,2026-04-16 21:05:00,Mumbai,Fast Food,4,1139
891,2026-03-22 21:08:00,Delhi,Biryani,2,181
892,2026-07-15 18:45:00,Mumbai,Biryani,1,835
893,2026-06-07 15:43:00,Bangalore,Chinese,4,622
894,2026-06-10 12:11:00,Kolkata,Fast Food,5,1330
895,2026-06-15 18:58:00,Bangalore,Indian,6,370
896,2026-02-10 13:42:00,Pune,Italian,6,353
897,2026-04-18 07:24:00,Pune,North Indian,2,517
898,2026-02-24 21:06:00,Hyderabad,Indian,2,190
899,2026-05-22 13:52:00,Mumbai,South Indian,6,380
900,2026-02-08 18:55:00,Delhi,North Indian,3,753
901,2026-03-27 07:08:00,Bangalore,Indian,4,1061
902,2026-04-16 13:29:00,Kolkata,Indian,4,892
903,2026-02-20 06:30:00,Pune,Italian,1,829
904,2026-02-10 15:58:00,Pune,North Indian,6,234
905,2026-05-15 16:46:00,Mumbai,Fast Food,4,1306
906,2026-04-02 23:06:00,Bangalore,Biryani,1,1409
907,2026-04-01 21:17:00,Mumbai,Italian,2,1256
908,2026-05-21 22:45:00,Bangalore,Chinese,2,1256
909,2026-02-25 14:20:00,Mumbai,North Indian,4,1171
910,2026-01-11 10:54:00,Hyderabad,Biryani,6,716
911,2026-05-04 21:01:00,Mumbai,Fast Food,1,1261
912,2026-01-16 20:19:00,Mumbai,Fast Food,2,1440
913,2026-06-14 17:02:00,Bangalore,South Indian,5,274
914,2026-04-14 20:10:00,Bangalore,Biryani,4,1440
915,2026-07-19 12:04:00,Kolkata,Indian,5,861
916,2026-07-08 16:47:00,Mumbai,Fast Food,2,244
917,2026-03-27 14:08:00,Bangalore,Fast Food,1,1182
918,2026-07-10 07:19:00,Mumbai,Biryani,5,883
919,2026-04-20 13:32:00,Mumbai,Desserts,1,454
920,2026-06-30 19:48:00,Pune,Indian,3,1407
921,2026-01-26 20:34:00,Hyderabad,Fast Food,6,217
922,2026-03-02 18:34:00,Hyderabad,Fast Food,6,977
923,2026-07-20 21:27:00,Pune,Fast Food,2,1253
924,2026-07-10 13:45:00,Hyderabad,South Indian,4,769
925,2026-01-10 15:26:00,Mumbai,Fast Food,2,1208
926,2026-06-14 03:17:00,Hyderabad,Indian,5,1302
927,2026-03-22 18:23:00,Bangalore,Italian,4,536
928,2026-01-11 12:19:00,Hyderabad,Chinese,4,730
929,2026-02-23 20:20:00,Pune,Indian,6,559
930,2026-03-14 14:30:00,Pune,Chinese,1,401
931,2026-01-13 07:07:00,Bangalore,Biryani,2,383
932,2026-01-09 20:33:00,Hyderabad,Fast Food,6,646
